main_topic_id|main_topic_name|sub_topic_id|sub_topic_name|question_id
5878262490202112|Arithmetic Reasoning|5964545218576384|Ratio & Proportion 3|5017594530627584
5549399260266496|Electronics Information|6614498324512768|Electricity 3|6324077276954624
5533861310103552|General Science|6350790444711936|Cellular Biology Extended 3|5647103002935296
4643957105491968|Mechanical Comprehension|6206579443499008|Machines 3|6624483697754112
5533861310103552|General Science|5603096768020480|Human Body Systems Extended 1|4818511201304576
5878262490202112|Arithmetic Reasoning|6034913962754048|Math Operations 4|5942016481427456
5878262490202112|Arithmetic Reasoning|6034913962754048|Math Operations 4|6223058035539968
5878262490202112|Arithmetic Reasoning|5125704442183680|Geometry Extended 3|6510701338165248
5878262490202112|Arithmetic Reasoning|5683070241865728|Unit Conversion  3|4975240683716608
5533861310103552|General Science|6117465406832640|Ecology Extended 1|5104878682636288
6473544454111232|Word Knowledge|4524639741018112|Synonym-based Questions Extended 1|6582925508214784
5861375517655040|Auto and Shop Information|5463924526809088|Metal Shop Extended 1|5362164403535872
5533861310103552|General Science|6316508795895808|Cellular Biology Extended 2|5035457381400576
4643957105491968|Mechanical Comprehension|5362154513367040|Fundamentals of Mechanics 3|6609540298571776
5878262490202112|Arithmetic Reasoning|5577517125599232|Geometry 2|6340488816754688
4643957105491968|Mechanical Comprehension|6206579443499008|Machines 3|6563261187096576
5878262490202112|Arithmetic Reasoning|5325854750015488|Number Properties Extended 3|6072752112926720
5984778887102464|Paragraph Comprehension|6639201768439808|Main Idea 1|5683651884875776
5878262490202112|Arithmetic Reasoning|6034913962754048|Math Operations 4|6535874730786816
6473544454111232|Word Knowledge|4739245675642880|Contextualised Questions 5|5217586763530240
5878262490202112|Arithmetic Reasoning|6668232660353024|Fraction 2|6603860875411456
5878262490202112|Arithmetic Reasoning|6155878117933056|Equations Extended 2|5311453187801088
5984778887102464|Paragraph Comprehension|4912312079089664|Finding Information Extended 2|5641440356990976
6473544454111232|Word Knowledge|6146620559196160|Synonym-based Questions 3|6530599034552320
5878262490202112|Arithmetic Reasoning|5260857776799744|Percentage 5|5162867504447488
5945201837211648|Mathematics Knowledge|4676710951813120|Algebra 4|6598573368016896
4643957105491968|Mechanical Comprehension|6206579443499008|Machines 3|5998621835132928
5861375517655040|Auto and Shop Information|6173995539890176|Automotive Knowledge 4|5178046321524736
6473544454111232|Word Knowledge|4739245675642880|Contextualised Questions 5|5326529447854080
5984778887102464|Paragraph Comprehension|5040172584402944|Word Meaning in Context Extended 3|5645824981729280
5861375517655040|Auto and Shop Information|5026661288378368|Woodworking Extended 1|4775666327224320
5533861310103552|General Science|5382347167891456|Physical Science 3|5653035344723968
5861375517655040|Auto and Shop Information|5216035095445504|Automotive Knowledge Extended 1|4512347653668864
5861375517655040|Auto and Shop Information|4888261377916928|Metal Shop Extended 2|5105060723818496
5878262490202112|Arithmetic Reasoning|5577517125599232|Geometry 2|5065049355845632
5945201837211648|Mathematics Knowledge|5705996265586688|Algebra Extended 1|5884646948601856
5861375517655040|Auto and Shop Information|6173995539890176|Automotive Knowledge 4|4631365603557376
5984778887102464|Paragraph Comprehension|6550008383930368|Word Meaning in Context 1|6745495609278464
5878262490202112|Arithmetic Reasoning|6034913962754048|Math Operations 4|6625672732606464
5861375517655040|Auto and Shop Information|5582728330215424|Mechanical Systems Extended 2|6414665198338048
5878262490202112|Arithmetic Reasoning|6083847531790336|Statistics Extended 1|5819554705965056
5878262490202112|Arithmetic Reasoning|6034913962754048|Math Operations 4|5223460903059456
5533861310103552|General Science|5639004573663232|Physical Science Extended 2|6164794470039552
5549399260266496|Electronics Information|6333023347802112|Electrical Systems 3|5235268607016960
5945201837211648|Mathematics Knowledge|4676710951813120|Algebra 4|5787515602599936
5878262490202112|Arithmetic Reasoning|5260857776799744|Percentage 5|6016812128927744
5878262490202112|Arithmetic Reasoning|5471964009332736|Math Operations 5|4551309258653696
4643957105491968|Mechanical Comprehension|6206579443499008|Machines 3|5398700031475712
5549399260266496|Electronics Information|6638202945273856|Electricity Extended 1|6740696836866048
5861375517655040|Auto and Shop Information|6173995539890176|Automotive Knowledge 4|5213996170870784
4643957105491968|Mechanical Comprehension|5362154513367040|Fundamentals of Mechanics 3|5537638163415040
6473544454111232|Word Knowledge|4739245675642880|Contextualised Questions 5|4779488690831360
5984778887102464|Paragraph Comprehension|6037264542990336|Finding Information Extended 1|5072264756199424
4643957105491968|Mechanical Comprehension|4596897775878144|Machines Extended 3|4971824261627904
5533861310103552|General Science|5804559632957440|Earth Science 2|6567844990943232
4643957105491968|Mechanical Comprehension|6206579443499008|Machines 3|4767840471089152
5878262490202112|Arithmetic Reasoning|5471964009332736|Math Operations 5|6095675412447232
5533861310103552|General Science|6117465406832640|Ecology Extended 1|5280800543080448
6473544454111232|Word Knowledge|4739245675642880|Contextualised Questions 5|5542914396520448
4830925621821440|Assembling Objects|5999729590665216|Puzzle Items 2|4701734347735040
5945201837211648|Mathematics Knowledge|4676710951813120|Algebra 4|6166642868355072
5878262490202112|Arithmetic Reasoning|5460007424360448|Percentage Extended 1|4753438462181376
5878262490202112|Arithmetic Reasoning|6105282706931712|Statistics 2|5998878459428864
5861375517655040|Auto and Shop Information|6380715671289856|Metal Shop Extended 3|4607886005108736
5878262490202112|Arithmetic Reasoning|6666387997065216|Number Properties Extended 2|5932014624571392
5945201837211648|Mathematics Knowledge|6224823323721728|Geometry 3|5830574126137344
5984778887102464|Paragraph Comprehension|5513301861597184|Finding Information 2|5154924499304448
5945201837211648|Mathematics Knowledge|5712882842992640|Geometry Extended 1|5907868427485184
5878262490202112|Arithmetic Reasoning|6155878117933056|Equations Extended 2|5170715699445760
5984778887102464|Paragraph Comprehension|4912312079089664|Finding Information Extended 2|5896527054635008
4643957105491968|Mechanical Comprehension|6206579443499008|Machines 3|6125962783621120
5533861310103552|General Science|5946170165690368|Earth Science Extended 1|6027355424292864
5878262490202112|Arithmetic Reasoning|5260857776799744|Percentage 5|4724620752060416
5878262490202112|Arithmetic Reasoning|5595905113718784|Distance, Rate, & Time Extended 3|5255687240155136
5549399260266496|Electronics Information|4925648464248832|Electrical Systems 4|5800547338682368
6473544454111232|Word Knowledge|4739245675642880|Contextualised Questions 5|4963023078817792
5878262490202112|Arithmetic Reasoning|6401807945302016|Equations Extended 1|5275908038459392
5861375517655040|Auto and Shop Information|5026661288378368|Woodworking Extended 1|4634928838868992
5549399260266496|Electronics Information|6614498324512768|Electricity 3|6276507494252544
5861375517655040|Auto and Shop Information|4888261377916928|Metal Shop Extended 2|5280982584262656
5945201837211648|Mathematics Knowledge|4676710951813120|Algebra 4|4685866893049856
5878262490202112|Arithmetic Reasoning|5964545218576384|Ratio & Proportion 3|6482358364536832
5533861310103552|General Science|6508247074734080|Cellular Biology 1|5031779196993536
5533861310103552|General Science|6413265819140096|Nutrition & Health Extended 2|5778420931756032
6473544454111232|Word Knowledge|4739245675642880|Contextualised Questions 5|6313493705785344
4830925621821440|Assembling Objects|5155304660533248|Connection Items 2|6600503922262016
5878262490202112|Arithmetic Reasoning|5184035106062336|Ratio & Proportion Extended 2|5615455578357760
5878262490202112|Arithmetic Reasoning|5471964009332736|Math Operations 5|4630179085287424
5878262490202112|Arithmetic Reasoning|5471964009332736|Math Operations 5|6427393151467520
5878262490202112|Arithmetic Reasoning|5753438986043392|Distance, Rate, & Time 2|4867721512615936
5533861310103552|General Science|5160459317542912|Human Body Systems Extended 3|4544526110687232
5878262490202112|Arithmetic Reasoning|6105282706931712|Statistics 2|6250611894910976
5984778887102464|Paragraph Comprehension|6550008383930368|Word Meaning in Context 1|4736842708549632
5878262490202112|Arithmetic Reasoning|5119311651799040|Fraction Extended 2|6134008144461824
5878262490202112|Arithmetic Reasoning|6668232660353024|Fraction 2|6638600147959808
5984778887102464|Paragraph Comprehension|6427577656803328|Word Meaning in Context Extended 1|5881505314242560
5878262490202112|Arithmetic Reasoning|6451628357976064|Math Operations Extended 1|5388040507752448
5878262490202112|Arithmetic Reasoning|5260857776799744|Percentage 5|4560996859379712
5533861310103552|General Science|5382347167891456|Physical Science 3|4512189220126720
5878262490202112|Arithmetic Reasoning|4849791984992256|Unit Conversion  Extended 1|5036196786864128
5533861310103552|General Science|6483823432826880|Earth Science Extended 3|5665597912252416
5878262490202112|Arithmetic Reasoning|6515234273492992|Distance, Rate, & Time Extended 2|6274444716670976
5533861310103552|General Science|6350790444711936|Cellular Biology Extended 3|5787840491290624
5984778887102464|Paragraph Comprehension|6639201768439808|Main Idea 1|4913319603339264
5533861310103552|General Science|5603096768020480|Human Body Systems Extended 1|4959248689659904
5878262490202112|Arithmetic Reasoning|4761575906869248|Geometry Extended 1|5195410058510336
5878262490202112|Arithmetic Reasoning|5753438986043392|Distance, Rate, & Time 2|6363795523895296
5549399260266496|Electronics Information|6614498324512768|Electricity 3|5906369964146688
5861375517655040|Auto and Shop Information|6173995539890176|Automotive Knowledge 4|4820267811471360
5861375517655040|Auto and Shop Information|5100872191180800|Metal Shop 1|4516961197228032
4830925621821440|Assembling Objects|5999729590665216|Puzzle Items 2|6002294468378624
6473544454111232|Word Knowledge|4524639741018112|Synonym-based Questions Extended 1|6723662996570112
5861375517655040|Auto and Shop Information|5463924526809088|Metal Shop Extended 1|5502901891891200
5533861310103552|General Science|5023671991140352|Nutrition & Health 1|5510898894503936
5878262490202112|Arithmetic Reasoning|5325854750015488|Number Properties Extended 3|6002383368749056
5878262490202112|Arithmetic Reasoning|6457126427820032|Number Properties 1|6676612219142144
5984778887102464|Paragraph Comprehension|5161458140708864|Wider Implications 3|5511697416585216
5878262490202112|Arithmetic Reasoning|5161978528006144|Number Properties Extended 1|5540803904536576
5533861310103552|General Science|5023671991140352|Nutrition & Health 1|4859325388423168
5878262490202112|Arithmetic Reasoning|5165552922263552|Distance, Rate, & Time Extended 1|5227768837046272
5878262490202112|Arithmetic Reasoning|4872818244190208|Statistics Extended 2|5503506945409024
5984778887102464|Paragraph Comprehension|6447547467956224|Word Meaning in Context Extended 2|5266493377871872
5861375517655040|Auto and Shop Information|5100872191180800|Metal Shop 1|5318783809880064
5533861310103552|General Science|5964665075007488|Ecology Extended 3|5741001457008640
5984778887102464|Paragraph Comprehension|5040172584402944|Word Meaning in Context Extended 3|5786562470084608
5984778887102464|Paragraph Comprehension|6503143135248384|Main Idea Extended 2|5400812398313472
5861375517655040|Auto and Shop Information|5216035095445504|Automotive Knowledge Extended 1|4653085142024192
5878262490202112|Arithmetic Reasoning|5471964009332736|Math Operations 5|6279081588948992
5549399260266496|Electronics Information|6614498324512768|Electricity 3|4732358370525184
6473544454111232|Word Knowledge|6146620559196160|Synonym-based Questions 3|6688466328879104
5861375517655040|Auto and Shop Information|4766215679508480|Woodworking Extended 2|5347807267389440
6473544454111232|Word Knowledge|6146620559196160|Synonym-based Questions 3|5080445370761216
5984778887102464|Paragraph Comprehension|5513301861597184|Finding Information 2|6464020632567808
5945201837211648|Mathematics Knowledge|4676710951813120|Algebra 4|5671005756325888
5861375517655040|Auto and Shop Information|5582728330215424|Mechanical Systems Extended 2|6555402686693376
5878262490202112|Arithmetic Reasoning|6083847531790336|Statistics Extended 1|5960292194320384
5878262490202112|Arithmetic Reasoning|6668232660353024|Fraction 2|5364198391414784
5533861310103552|General Science|5639004573663232|Physical Science Extended 2|5883319493328896
5549399260266496|Electronics Information|4784910975893504|Electricity 4|5376006095372288
5984778887102464|Paragraph Comprehension|5161458140708864|Wider Implications 3|6415335970308096
5945201837211648|Mathematics Knowledge|6224823323721728|Geometry 3|5928253090955264
5533861310103552|General Science|6588707205283840|Human Body Systems Extended 2|5446098709643264
5533861310103552|General Science|5804559632957440|Earth Science 2|4938042341064704
4643957105491968|Mechanical Comprehension|5362154513367040|Fundamentals of Mechanics 3|5117225054765056
5945201837211648|Mathematics Knowledge|4676710951813120|Algebra 4|5919564103680000
5549399260266496|Electronics Information|6638202945273856|Electricity Extended 1|6459221860155392
6473544454111232|Word Knowledge|4739245675642880|Contextualised Questions 5|4802524211052544
5533861310103552|General Science|6572076420825088|Physical Science Extended 1|4676062613078016
4643957105491968|Mechanical Comprehension|5362154513367040|Fundamentals of Mechanics 3|5256163186704384
5984778887102464|Paragraph Comprehension|5679428805853184|Main Idea Extended 3|6358308516528128
5878262490202112|Arithmetic Reasoning|6105282706931712|Statistics 2|6729202248187904
6473544454111232|Word Knowledge|6146620559196160|Synonym-based Questions 3|6163586965569536
5878262490202112|Arithmetic Reasoning|5753438986043392|Distance, Rate, & Time 2|4995683117432832
4643957105491968|Mechanical Comprehension|4596897775878144|Machines Extended 3|4690349284917248
5861375517655040|Auto and Shop Information|6226772098023424|Mechanical Systems 1|5233866434412544
5533861310103552|General Science|5804559632957440|Earth Science 2|6286370014232576
5878262490202112|Arithmetic Reasoning|5260857776799744|Percentage 5|5814200435736576
5533861310103552|General Science|6117465406832640|Ecology Extended 1|5421538031435776
5878262490202112|Arithmetic Reasoning|5260857776799744|Percentage 5|5528645474975744
5878262490202112|Arithmetic Reasoning|5460007424360448|Percentage Extended 1|4894175950536704
5549399260266496|Electronics Information|4925648464248832|Electrical Systems 4|6409901125402624
6473544454111232|Word Knowledge|6146620559196160|Synonym-based Questions 3|5135961279168512
5878262490202112|Arithmetic Reasoning|5486345732489216|Fraction Extended 1|5741509202673664
5878262490202112|Arithmetic Reasoning|5331226520977408|Equations 2|5717403482718208
5861375517655040|Auto and Shop Information|4690630965985280|Mechanical Systems Extended 3|5886433881489408
5861375517655040|Auto and Shop Information|6380715671289856|Metal Shop Extended 3|4959729725997056
5533861310103552|General Science|4972937287303168|Nutrition & Health Extended 3|6346075241709568
5945201837211648|Mathematics Knowledge|6224823323721728|Geometry 3|6419046822051840
5945201837211648|Mathematics Knowledge|6224823323721728|Geometry 3|5971311614492672
5984778887102464|Paragraph Comprehension|6550008383930368|Word Meaning in Context 1|6344127474040832
5878262490202112|Arithmetic Reasoning|5577517125599232|Geometry 2|5817927662043136
5878262490202112|Arithmetic Reasoning|5471964009332736|Math Operations 5|5575375692234752
5861375517655040|Auto and Shop Information|4698664433876992|Mechanical Systems Extended 1|4878379287314432
5861375517655040|Auto and Shop Information|5663822144602112|Woodworking 2|5325365444608000
5878262490202112|Arithmetic Reasoning|5964545218576384|Ratio & Proportion 3|4549450645110784
5878262490202112|Arithmetic Reasoning|6668232660353024|Fraction 2|4865358240415744
5878262490202112|Arithmetic Reasoning|5595905113718784|Distance, Rate, & Time Extended 3|5396424728510464
6473544454111232|Word Knowledge|4739245675642880|Contextualised Questions 5|4681548102107136
5861375517655040|Auto and Shop Information|6173995539890176|Automotive Knowledge 4|5103742447779840
5878262490202112|Arithmetic Reasoning|4966711639932928|Statistics Extended 3|5564845965443072
5878262490202112|Arithmetic Reasoning|6401807945302016|Equations Extended 1|5416645526814720
5861375517655040|Auto and Shop Information|5026661288378368|Woodworking Extended 1|4986772559757312
4643957105491968|Mechanical Comprehension|5362154513367040|Fundamentals of Mechanics 3|5901574398279680
5549399260266496|Electronics Information|4784910975893504|Electricity 4|6628351215140864
4643957105491968|Mechanical Comprehension|6070407060783104|Machines Extended 2|6435287752245248
5878262490202112|Arithmetic Reasoning|5683070241865728|Unit Conversion  3|6200883387826176
5549399260266496|Electronics Information|4925648464248832|Electrical Systems 4|6582114885566464
5533861310103552|General Science|5461107028262912|Nutrition & Health Extended 1|5919158420111360
4643957105491968|Mechanical Comprehension|5362154513367040|Fundamentals of Mechanics 3|5470192714907648
4830925621821440|Assembling Objects|6281204567375872|Connection Items 3|6319028945551360
5861375517655040|Auto and Shop Information|6173995539890176|Automotive Knowledge 4|4737247519703040
5945201837211648|Mathematics Knowledge|4676710951813120|Algebra 4|5809241359122432
5878262490202112|Arithmetic Reasoning|5331226520977408|Equations 2|4982022806175744
4643957105491968|Mechanical Comprehension|5668232136491008|Fundamentals of Mechanics Extended 1|5181812796030976
5878262490202112|Arithmetic Reasoning|6007742816845824|Ratio & Proportion Extended 1|5333980601647104
5878262490202112|Arithmetic Reasoning|5471964009332736|Math Operations 5|5023342706819072
5984778887102464|Paragraph Comprehension|5544674919972864|Main Idea Extended 1|6291238214959104
5861375517655040|Auto and Shop Information|6173995539890176|Automotive Knowledge 4|4971663110176768
5878262490202112|Arithmetic Reasoning|4726139650048000|Fraction Extended 3|4565492572356608
5533861310103552|General Science|5160459317542912|Human Body Systems Extended 3|5001922947842048
5878262490202112|Arithmetic Reasoning|5577517125599232|Geometry 2|6708008732065792
5984778887102464|Paragraph Comprehension|6427577656803328|Word Meaning in Context Extended 1|6022242802597888
5878262490202112|Arithmetic Reasoning|6668232660353024|Fraction 2|5791649777057792
5984778887102464|Paragraph Comprehension|4815248745824256|Wider Implications Extended 1|5831592383610880
5878262490202112|Arithmetic Reasoning|5577517125599232|Geometry 2|5018393696534528
5878262490202112|Arithmetic Reasoning|4849791984992256|Unit Conversion  Extended 1|4754721810153472
5533861310103552|General Science|4583197996220416|Earth Science Extended 2|6122994749407232
5878262490202112|Arithmetic Reasoning|5683070241865728|Unit Conversion  3|4560197693472768
5878262490202112|Arithmetic Reasoning|6515234273492992|Distance, Rate, & Time Extended 2|6626288437559296
5549399260266496|Electronics Information|4784910975893504|Electricity 4|6605552253665280
5533861310103552|General Science|6350790444711936|Cellular Biology Extended 3|5928577979645952
5984778887102464|Paragraph Comprehension|5161458140708864|Wider Implications 3|4631844626628608
5878262490202112|Arithmetic Reasoning|5471964009332736|Math Operations 5|6504533012250624
5878262490202112|Arithmetic Reasoning|5125704442183680|Geometry Extended 3|6369963849809920
5878262490202112|Arithmetic Reasoning|5753438986043392|Distance, Rate, & Time 2|4623396962828288
6473544454111232|Word Knowledge|4524639741018112|Synonym-based Questions Extended 1|6442188019859456
5861375517655040|Auto and Shop Information|5463924526809088|Metal Shop Extended 1|5221426915180544
5878262490202112|Arithmetic Reasoning|5120120288444416|Unit Conversion  4|6621963793465344
5878262490202112|Arithmetic Reasoning|5325854750015488|Number Properties Extended 3|5720908392038400
5984778887102464|Paragraph Comprehension|5161458140708864|Wider Implications 3|5965126861586432
5878262490202112|Arithmetic Reasoning|6457126427820032|Number Properties 1|6395137242431488
5533861310103552|General Science|6367509586378752|Ecology 1|4577850411712512
5878262490202112|Arithmetic Reasoning|5120120288444416|Unit Conversion  4|6463123387056128
5878262490202112|Arithmetic Reasoning|5165552922263552|Distance, Rate, & Time Extended 1|5368506325401600
6473544454111232|Word Knowledge|4739245675642880|Contextualised Questions 5|6389861546196992
5878262490202112|Arithmetic Reasoning|5471964009332736|Math Operations 5|5444342481158144
5945201837211648|Mathematics Knowledge|4676710951813120|Algebra 4|6457835879661568
5861375517655040|Auto and Shop Information|5611045586468864|Automotive Knowledge 5|5459521298235392
5984778887102464|Paragraph Comprehension|5040172584402944|Word Meaning in Context Extended 3|5927299958439936
5984778887102464|Paragraph Comprehension|6503143135248384|Main Idea Extended 2|5119337421602816
5533861310103552|General Science|6558426519830528|Ecology Extended 2|5221420380454912
5861375517655040|Auto and Shop Information|5216035095445504|Automotive Knowledge Extended 1|4793822630379520
5549399260266496|Electronics Information|4784910975893504|Electricity 4|4873095858880512
5878262490202112|Arithmetic Reasoning|5471964009332736|Math Operations 5|4505397937307648
5861375517655040|Auto and Shop Information|5100872191180800|Metal Shop 1|4912840580268032
6473544454111232|Word Knowledge|4673555786629120|Contextualised Questions Extended 1|5566660144529408
5533861310103552|General Science|5461107028262912|Nutrition & Health Extended 1|6187439257288704
4643957105491968|Mechanical Comprehension|5362154513367040|Fundamentals of Mechanics 3|5540561459085312
5984778887102464|Paragraph Comprehension|5161458140708864|Wider Implications 3|6208933934923776
5878262490202112|Arithmetic Reasoning|6668232660353024|Fraction 2|6273829011718144
5533861310103552|General Science|5618955666325504|Cellular Biology Extended 1|6700427223498752
5878262490202112|Arithmetic Reasoning|6083847531790336|Statistics Extended 1|6101029682675712
5533861310103552|General Science|5639004573663232|Physical Science Extended 2|5654621074751488
5878262490202112|Arithmetic Reasoning|6007742816845824|Ratio & Proportion Extended 1|5193243113291776
5533861310103552|General Science|5804559632957440|Earth Science 2|6139733254078464
5945201837211648|Mathematics Knowledge|4676710951813120|Algebra 4|6068990579310592
5878262490202112|Arithmetic Reasoning|4726139650048000|Fraction Extended 3|4741414432800768
5878262490202112|Arithmetic Reasoning|6597863916175360|Math Operations 6|5876074640572416
5533861310103552|General Science|6588707205283840|Human Body Systems Extended 2|5586836197998592
6473544454111232|Word Knowledge|6731324547137536|Synonym-based Questions Extended 2|5980608555646976
5878262490202112|Arithmetic Reasoning|5964545218576384|Ratio & Proportion 3|4832784235364352
5549399260266496|Electronics Information|6638202945273856|Electricity Extended 1|6204135162511360
5984778887102464|Paragraph Comprehension|4815248745824256|Wider Implications Extended 1|5690854895255552
5878262490202112|Arithmetic Reasoning|6394770909822976|Geometry Extended 2|5603820201574400
5549399260266496|Electronics Information|4925648464248832|Electrical Systems 4|6514452021116928
5984778887102464|Paragraph Comprehension|6037264542990336|Finding Information Extended 1|5353739732910080
5533861310103552|General Science|4583197996220416|Earth Science Extended 2|5982257261051904
5878262490202112|Arithmetic Reasoning|5577517125599232|Geometry 2|4736119553916928
4643957105491968|Mechanical Comprehension|4596897775878144|Machines Extended 3|4619980540739584
4643957105491968|Mechanical Comprehension|6206579443499008|Machines 3|5049315447799808
4830925621821440|Assembling Objects|5999729590665216|Puzzle Items 2|6185964449824768
5533861310103552|General Science|6117465406832640|Ecology Extended 1|5562275519791104
6473544454111232|Word Knowledge|6146620559196160|Synonym-based Questions 3|5191070675632128
5533861310103552|General Science|6316508795895808|Cellular Biology Extended 2|4753982404689920
4830925621821440|Assembling Objects|6281204567375872|Connection Items 3|4983209324445696
5945201837211648|Mathematics Knowledge|6224823323721728|Geometry 3|5656469473067008
5878262490202112|Arithmetic Reasoning|5460007424360448|Percentage Extended 1|5034913438892032
5549399260266496|Electronics Information|4784910975893504|Electricity 4|4842950859161600
5878262490202112|Arithmetic Reasoning|5331226520977408|Equations 2|4840598592815104
5878262490202112|Arithmetic Reasoning|6666387997065216|Number Properties Extended 2|5791277136216064
5945201837211648|Mathematics Knowledge|6224823323721728|Geometry 3|6112049102848000
5984778887102464|Paragraph Comprehension|6639201768439808|Main Idea 1|5436399476015104
5878262490202112|Arithmetic Reasoning|6155878117933056|Equations Extended 2|5452190676156416
5984778887102464|Paragraph Comprehension|4912312079089664|Finding Information Extended 2|6178002031345664
4643957105491968|Mechanical Comprehension|6488054420209664|Fundamentals of Mechanics 4|5668565946466304
5533861310103552|General Science|5946170165690368|Earth Science Extended 1|5886617935937536
4643957105491968|Mechanical Comprehension|6206579443499008|Machines 3|5717146858422272
6473544454111232|Word Knowledge|4739245675642880|Contextualised Questions 5|5467266936209408
5861375517655040|Auto and Shop Information|5026661288378368|Woodworking Extended 1|4916403815579648
5533861310103552|General Science|5804559632957440|Earth Science 2|6163208740012032
5861375517655040|Auto and Shop Information|5691986191319040|Woodworking Extended 3|5083529583001600
5861375517655040|Auto and Shop Information|4888261377916928|Metal Shop Extended 2|5562457560973312
5878262490202112|Arithmetic Reasoning|6597863916175360|Math Operations 6|4783574379134976
5945201837211648|Mathematics Knowledge|5802610858655744|Algebra 5|4967341869760512
5878262490202112|Arithmetic Reasoning|5120120288444416|Unit Conversion  4|6341620876181504
5945201837211648|Mathematics Knowledge|5802610858655744|Algebra 5|4655048053227520
5984778887102464|Paragraph Comprehension|5654559737249792|Finding Information Extended 3|6490129652776960
5533861310103552|General Science|5382347167891456|Physical Science 3|4521605801705472
5878262490202112|Arithmetic Reasoning|6457126427820032|Number Properties 1|5387907986620416
4830925621821440|Assembling Objects|6281204567375872|Connection Items 3|4653733793234944
5533861310103552|General Science|6413265819140096|Nutrition & Health Extended 2|6059895908466688
6473544454111232|Word Knowledge|5865145582485504|Contextualised Questions 6|6594968682496000
5861375517655040|Auto and Shop Information|5663822144602112|Woodworking 2|4840769921744896
5878262490202112|Arithmetic Reasoning|5486345732489216|Fraction Extended 1|5811877946851328
5878262490202112|Arithmetic Reasoning|5184035106062336|Ratio & Proportion Extended 2|5078893904003072
5533861310103552|General Science|4972937287303168|Nutrition & Health Extended 3|6205337753354240
4830925621821440|Assembling Objects|5999729590665216|Puzzle Items 2|4740914113150976
5878262490202112|Arithmetic Reasoning|5120120288444416|Unit Conversion  4|5434638203879424
5878262490202112|Arithmetic Reasoning|5577517125599232|Geometry 2|4726984024260608
5984778887102464|Paragraph Comprehension|5544674919972864|Main Idea Extended 1|6431975703314432
5861375517655040|Auto and Shop Information|4698664433876992|Mechanical Systems Extended 1|4948748031492096
5549399260266496|Electronics Information|4925648464248832|Electrical Systems 4|6278023550599168
5878262490202112|Arithmetic Reasoning|5119311651799040|Fraction Extended 2|5676611307307008
5878262490202112|Arithmetic Reasoning|5120120288444416|Unit Conversion  4|6286756427071488
5878262490202112|Arithmetic Reasoning|5577517125599232|Geometry 2|5721281032880128
5533861310103552|General Science|5382347167891456|Physical Science 3|6105992158773248
5878262490202112|Arithmetic Reasoning|6451628357976064|Math Operations Extended 1|5247303019397120
5878262490202112|Arithmetic Reasoning|6597863916175360|Math Operations 6|5780657949114368
5878262490202112|Arithmetic Reasoning|6597863916175360|Math Operations 6|4842471836090368
5533861310103552|General Science|5804559632957440|Earth Science 2|4793664196837376
5533861310103552|General Science|6483823432826880|Earth Science Extended 3|5947072888963072
5878262490202112|Arithmetic Reasoning|6515234273492992|Distance, Rate, & Time Extended 2|6555919693381632
5533861310103552|General Science|5804559632957440|Earth Science 2|5115425698349056
5984778887102464|Paragraph Comprehension|5513301861597184|Finding Information 2|4772582114983936
5533861310103552|General Science|5603096768020480|Human Body Systems Extended 1|4607404968771584
5878262490202112|Arithmetic Reasoning|4761575906869248|Geometry Extended 1|5476885035220992
5533861310103552|General Science|6508247074734080|Cellular Biology 1|6740791412129792
5878262490202112|Arithmetic Reasoning|5577517125599232|Geometry 2|5168866902671360
5861375517655040|Auto and Shop Information|5611045586468864|Automotive Knowledge 5|4679530323116032
4830925621821440|Assembling Objects|6281204567375872|Connection Items 3|5861556980023296
5984778887102464|Paragraph Comprehension|5161458140708864|Wider Implications 3|5726838217244672
5878262490202112|Arithmetic Reasoning|6597863916175360|Math Operations 6|4904604879814656
4643957105491968|Mechanical Comprehension|6686581456896000|Machines Extended 1|6066492978233344
5533861310103552|General Science|6572076420825088|Physical Science Extended 1|4535325124722688
5549399260266496|Electronics Information|5518281632907264|Electrical Systems Extended 1|5678823752335360
6473544454111232|Word Knowledge|5865145582485504|Contextualised Questions 6|6022849477214208
5878262490202112|Arithmetic Reasoning|6668232660353024|Fraction 2|4854945629077504
6473544454111232|Word Knowledge|5865145582485504|Contextualised Questions 6|5007961086754816
5878262490202112|Arithmetic Reasoning|6486168484970496|Equations Extended 3|6469346842902528
5984778887102464|Paragraph Comprehension|5161458140708864|Wider Implications 3|5159853695696896
5878262490202112|Arithmetic Reasoning|5161978528006144|Number Properties Extended 1|5188960183648256
5945201837211648|Mathematics Knowledge|5802610858655744|Algebra 5|5318183370096640
5533861310103552|General Science|5382347167891456|Physical Science 3|4718587900067840
5878262490202112|Arithmetic Reasoning|6597863916175360|Math Operations 6|5398167153541120
5549399260266496|Electronics Information|4784910975893504|Electricity 4|6211417466208256
5549399260266496|Electronics Information|4784910975893504|Electricity 4|4648219155890176
5878262490202112|Arithmetic Reasoning|4872818244190208|Statistics Extended 2|5151663224520704
5984778887102464|Paragraph Comprehension|6447547467956224|Word Meaning in Context Extended 2|5547968354582528
5984778887102464|Paragraph Comprehension|5161458140708864|Wider Implications 3|6274598481952768
5533861310103552|General Science|5964665075007488|Ecology Extended 3|6022476433719296
5861375517655040|Auto and Shop Information|4766215679508480|Woodworking Extended 2|5207069779034112
